identifier,filename,clipId,start,end
SSF,split_41_2020-05-29_05_14_59.wav,41,1567849,1615849
SSF,split_42_2020-05-29_05_14_59.wav,42,1580389,1628389
SSF,split_43_2020-05-29_05_14_59.wav,43,1635522,1683522
SSF,split_44_2020-05-29_05_14_59.wav,44,1650567,1698567
SSF,split_45_2020-05-29_05_14_59.wav,45,1686162,1734162
SSF,split_46_2020-05-29_05_14_59.wav,46,1706730,1754730
SSF,split_47_2020-05-29_05_14_59.wav,47,1746769,1794769
SSF,split_48_2020-05-29_05_14_59.wav,48,1766078,1814078
SSF,split_49_2020-05-29_05_14_59.wav,49,1796629,1844629
SSF,split_50_2020-05-29_05_14_59.wav,50,1822076,1870076
SSF,split_51_2020-05-29_05_14_59.wav,51,1853641,1901641
SSF,split_52_2020-05-29_05_14_59.wav,52,1905823,1953823
SSF,split_53_2020-05-29_05_14_59.wav,53,1932578,1980578
SSF,split_54_2020-05-29_05_14_59.wav,54,1990865,2038865
SSF,split_0_2020-05-29_05_14_58.wav,0,29925,77925
SSF,split_1_2020-05-29_05_14_58.wav,1,66186,114186
SSF,split_2_2020-05-29_05_14_58.wav,2,91212,139212
SSF,split_3_2020-05-29_05_14_58.wav,3,140739,188739
SSF,split_4_2020-05-29_05_14_58.wav,4,184767,232767
SSF,split_5_2020-05-29_05_14_58.wav,5,239882,287882
SSF,split_6_2020-05-29_05_14_58.wav,6,289141,337141
SSF,split_7_2020-05-29_05_14_58.wav,7,300139,348139
SSF,split_8_2020-05-29_05_14_58.wav,8,376758,424758
SSF,split_9_2020-05-29_05_14_58.wav,9,400700,448700
SSF,split_10_2020-05-29_05_14_58.wav,10,420153,468153
SSF,split_11_2020-05-29_05_14_58.wav,11,441830,489830
SSF,split_12_2020-05-29_05_14_58.wav,12,483452,531452
SSF,split_13_2020-05-29_05_14_58.wav,13,563322,611322
SSF,split_14_2020-05-29_05_14_58.wav,14,646954,694954
SSF,split_15_2020-05-29_05_14_58.wav,15,682609,730609
SSF,split_16_2020-05-29_05_14_58.wav,16,723517,771517
SSF,split_17_2020-05-29_05_14_58.wav,17,762994,810994
SSF,split_18_2020-05-29_05_14_58.wav,18,785992,833992
SSF,split_19_2020-05-29_05_14_58.wav,19,805748,853748
SSF,split_20_2020-05-29_05_14_58.wav,20,875577,923577
SSF,split_21_2020-05-29_05_14_58.wav,21,913867,961867
SSF,split_22_2020-05-29_05_14_58.wav,22,973536,1021536
SSF,split_23_2020-05-29_05_14_58.wav,23,1069407,1117407
SSF,split_24_2020-05-29_05_14_58.wav,24,1118733,1166733
SSF,split_25_2020-05-29_05_14_58.wav,25,1124505,1172505
SSF,split_26_2020-05-29_05_14_58.wav,26,1146876,1194876
SSF,split_27_2020-05-29_05_14_58.wav,27,1266788,1314788
SSF,split_28_2020-05-29_05_14_58.wav,28,1362401,1410401
SSF,split_29_2020-05-29_05_14_58.wav,29,1410058,1458058
SSF,split_30_2020-05-29_05_14_58.wav,30,1439992,1487992
SSF,split_31_2020-05-29_05_14_58.wav,31,1462712,1510712
SSF,split_32_2020-05-29_05_14_58.wav,32,1490686,1538686
SSF,split_33_2020-05-29_05_14_58.wav,33,1515156,1563156
SSF,split_34_2020-05-29_05_14_58.wav,34,1567485,1615485
SSF,split_35_2020-05-29_05_14_58.wav,35,1600542,1648542
SSF,split_36_2020-05-29_05_14_58.wav,36,1634004,1682004
SSF,split_37_2020-05-29_05_14_58.wav,37,1660781,1708781
SSF,split_38_2020-05-29_05_14_58.wav,38,1683224,1731224
SSF,split_39_2020-05-29_05_14_58.wav,39,1726124,1774124
SSF,split_40_2020-05-29_05_14_58.wav,40,1749788,1797788
SSF,split_41_2020-05-29_05_14_58.wav,41,1776140,1824140
SSF,split_42_2020-05-29_05_14_58.wav,42,1865545,1913545
SSF,split_43_2020-05-29_05_14_58.wav,43,1910801,1958801
SSF,split_44_2020-05-29_05_14_58.wav,44,1953111,2001111
SSF,split_45_2020-05-29_05_14_58.wav,45,1991805,2039805
SSF,split_46_2020-05-29_05_14_58.wav,46,2011459,2059459
SSF,split_47_2020-05-29_05_14_58.wav,47,2033240,2081240
SSF,split_48_2020-05-29_05_14_58.wav,48,2055087,2103087
SSF,split_49_2020-05-29_05_14_58.wav,49,2103913,2151913
SSF,split_50_2020-05-29_05_14_58.wav,50,2121667,2169667
SSF,split_0_2020-05-29_05_15_00.wav,0,49468,97468
SSF,split_1_2020-05-29_05_15_00.wav,1,74594,122594
SSF,split_2_2020-05-29_05_15_00.wav,2,108119,156119
SSF,split_3_2020-05-29_05_15_00.wav,3,151042,199042
SSF,split_4_2020-05-29_05_15_00.wav,4,209675,257675
SSF,split_5_2020-05-29_05_15_00.wav,5,231796,279796
SSF,split_6_2020-05-29_05_15_00.wav,6,281749,329749
SSF,split_7_2020-05-29_05_15_00.wav,7,321125,369125
SSF,split_8_2020-05-29_05_15_00.wav,8,336953,384953
SSF,split_9_2020-05-29_05_15_00.wav,9,421869,469869
SSF,split_10_2020-05-29_05_15_00.wav,10,449284,497284
SSF,split_11_2020-05-29_05_15_00.wav,11,526696,574696
SSF,split_12_2020-05-29_05_15_00.wav,12,550276,598276
SSF,split_13_2020-05-29_05_15_00.wav,13,579151,627151
SSF,split_14_2020-05-29_05_15_00.wav,14,617382,665382
SSF,split_15_2020-05-29_05_15_00.wav,15,660551,708551
SSF,split_16_2020-05-29_05_15_00.wav,16,690015,738015
SSF,split_17_2020-05-29_05_15_00.wav,17,698842,746842
SSF,split_18_2020-05-29_05_15_00.wav,18,720061,768061
SSF,split_19_2020-05-29_05_15_00.wav,19,756325,804325
SSF,split_20_2020-05-29_05_15_00.wav,20,766198,814198
SSF,split_21_2020-05-29_05_15_00.wav,21,799162,847162
SSF,split_22_2020-05-29_05_15_00.wav,22,814157,862157
SSF,split_23_2020-05-29_05_15_00.wav,23,836849,884849
SSF,split_24_2020-05-29_05_15_00.wav,24,915984,963984
SSF,split_25_2020-05-29_05_15_00.wav,25,944305,992305
SSF,split_26_2020-05-29_05_15_00.wav,26,953959,1001959
SSF,split_27_2020-05-29_05_15_00.wav,27,976907,1024907
SSF,split_28_2020-05-29_05_15_00.wav,28,985086,1033086
SSF,split_29_2020-05-29_05_15_00.wav,29,1029479,1077479
SSF,split_30_2020-05-29_05_15_00.wav,30,1091338,1139338
SSF,split_31_2020-05-29_05_15_00.wav,31,1105277,1153277
SSF,split_32_2020-05-29_05_15_00.wav,32,1148170,1196170
SSF,split_33_2020-05-29_05_15_00.wav,33,1213574,1261574
SSF,split_34_2020-05-29_05_15_00.wav,34,1275890,1323890
SSF,split_35_2020-05-29_05_15_00.wav,35,1293145,1341145
SSF,split_36_2020-05-29_05_15_00.wav,36,1324989,1372989
SSF,split_37_2020-05-29_05_15_00.wav,37,1366652,1414652
SSF,split_38_2020-05-29_05_15_00.wav,38,1488007,1536007
SSF,split_39_2020-05-29_05_15_00.wav,39,1505782,1553782
SSF,split_40_2020-05-29_05_15_00.wav,40,1530816,1578816
SSF,split_41_2020-05-29_05_15_00.wav,41,1551352,1599352
SSF,split_42_2020-05-29_05_15_00.wav,42,1645246,1693246
SSF,split_43_2020-05-29_05_15_00.wav,43,1709450,1757450
SSF,split_44_2020-05-29_05_15_00.wav,44,1749727,1797727
SSF,split_45_2020-05-29_05_15_00.wav,45,1816983,1864983
SSF,split_46_2020-05-29_05_15_00.wav,46,1880752,1928752
SSF,split_47_2020-05-29_05_15_00.wav,47,1898634,1946634
SSF,split_48_2020-05-29_05_15_00.wav,48,1930539,1978539
SSF,split_49_2020-05-29_05_15_00.wav,49,1957214,2005214
SSF,split_50_2020-05-29_05_15_00.wav,50,1996620,2044620
SSF,split_51_2020-05-29_05_15_00.wav,51,2017653,2065653
SSF,split_52_2020-05-29_05_15_00.wav,52,2058801,2106801
SSF,split_53_2020-05-29_05_15_00.wav,53,2115992,2163992
SSF,split_54_2020-05-29_05_15_00.wav,54,2150648,2198648
SSF,split_55_2020-05-29_05_15_00.wav,55,2189007,2237007
SSF,split_56_2020-05-29_05_15_00.wav,56,2270713,2318713
SSF,split_57_2020-05-29_05_15_00.wav,57,2291697,2339697
SSF,split_58_2020-05-29_05_15_00.wav,58,2373037,2421037
SSF,split_59_2020-05-29_05_15_00.wav,59,2410360,2458360
SSF,split_60_2020-05-29_05_15_00.wav,60,2445346,2493346
SSF,split_61_2020-05-29_05_15_00.wav,61,2454325,2502325
SSF,split_0_2020-05-29_05_15_01.wav,0,30710,78710
SSF,split_1_2020-05-29_05_15_01.wav,1,98290,146290
SSF,split_2_2020-05-29_05_15_01.wav,2,127193,175193
SSF,split_3_2020-05-29_05_15_01.wav,3,188759,236759
SSF,split_4_2020-05-29_05_15_01.wav,4,227856,275856
SSF,split_5_2020-05-29_05_15_01.wav,5,249991,297991
SSF,split_6_2020-05-29_05_15_01.wav,6,341953,389953
SSF,split_7_2020-05-29_05_15_01.wav,7,358985,406985
SSF,split_8_2020-05-29_05_15_01.wav,8,378570,426570
SSF,split_9_2020-05-29_05_15_01.wav,9,426513,474513
SSF,split_10_2020-05-29_05_15_01.wav,10,448854,496854
SSF,split_11_2020-05-29_05_15_01.wav,11,465251,513251
SSF,split_12_2020-05-29_05_15_01.wav,12,513961,561961
SSF,split_13_2020-05-29_05_15_01.wav,13,563224,611224
SSF,split_14_2020-05-29_05_15_01.wav,14,611086,659086
SSF,split_15_2020-05-29_05_15_01.wav,15,634374,682374
SSF,split_16_2020-05-29_05_15_01.wav,16,668614,716614
SSF,split_17_2020-05-29_05_15_01.wav,17,761524,809524
SSF,split_18_2020-05-29_05_15_01.wav,18,840488,888488
SSF,split_19_2020-05-29_05_15_01.wav,19,956739,1004739
SSF,split_20_2020-05-29_05_15_01.wav,20,978454,1026454
SSF,split_21_2020-05-29_05_15_01.wav,21,1049999,1097999
SSF,split_22_2020-05-29_05_15_01.wav,22,1108821,1156821
SSF,split_23_2020-05-29_05_15_01.wav,23,1125486,1173486
SSF,split_24_2020-05-29_05_15_01.wav,24,1191569,1239569
SSF,split_25_2020-05-29_05_15_01.wav,25,1239144,1287144
SSF,split_26_2020-05-29_05_15_01.wav,26,1263829,1311829
SSF,split_27_2020-05-29_05_15_01.wav,27,1305028,1353028
SSF,split_28_2020-05-29_05_15_01.wav,28,1316335,1364335
SSF,split_29_2020-05-29_05_15_01.wav,29,1353751,1401751
SSF,split_30_2020-05-29_05_15_01.wav,30,1388128,1436128
SSF,split_31_2020-05-29_05_15_01.wav,31,1496814,1544814
SSF,split_32_2020-05-29_05_15_01.wav,32,1512298,1560298
SSF,split_33_2020-05-29_05_15_01.wav,33,1580963,1628963
SSF,split_34_2020-05-29_05_15_01.wav,34,1631287,1679287
SSF,split_35_2020-05-29_05_15_01.wav,35,1695914,1743914
SSF,split_36_2020-05-29_05_15_01.wav,36,1723361,1771361
SSF,split_37_2020-05-29_05_15_01.wav,37,1795616,1843616
SSF,split_38_2020-05-29_05_15_01.wav,38,1816425,1864425
SSF,split_39_2020-05-29_05_15_01.wav,39,1911060,1959060
SSF,split_40_2020-05-29_05_15_01.wav,40,1939947,1987947
SSF,split_41_2020-05-29_05_15_01.wav,41,2043396,2091396
SSF,split_42_2020-05-29_05_15_01.wav,42,2091534,2139534
SSF,split_43_2020-05-29_05_15_01.wav,43,2144330,2192330
SSF,split_44_2020-05-29_05_15_01.wav,44,2162389,2210389
SSF,split_45_2020-05-29_05_15_01.wav,45,2202496,2250496
SSF,split_46_2020-05-29_05_15_01.wav,46,2275298,2323298
SSF,split_47_2020-05-29_05_15_01.wav,47,2289728,2337728
SSF,split_48_2020-05-29_05_15_01.wav,48,2340728,2388728
SSF,split_49_2020-05-29_05_15_01.wav,49,2386050,2434050
SSF,split_50_2020-05-29_05_15_01.wav,50,2405161,2453161
SSF,split_51_2020-05-29_05_15_01.wav,51,2474912,2522912
SSF,split_52_2020-05-29_05_15_01.wav,52,2504148,2552148
SSF,split_53_2020-05-29_05_15_01.wav,53,2519885,2567885
SSF,split_54_2020-05-29_05_15_01.wav,54,2541775,2589775
SSF,split_55_2020-05-29_05_15_01.wav,55,2573880,2621880
SSF,split_56_2020-05-29_05_15_01.wav,56,2587194,2635194
SSF,split_57_2020-05-29_05_15_01.wav,57,2623286,2671286
SSF,split_58_2020-05-29_05_15_01.wav,58,2664121,2712121
SSF,split_59_2020-05-29_05_15_01.wav,59,2736301,2784301
SSF,split_60_2020-05-29_05_15_01.wav,60,2774043,2822043
SSF,split_61_2020-05-29_05_15_01.wav,61,2806238,2854238
SSF,split_62_2020-05-29_05_15_01.wav,62,2837520,2885520
SSF,split_0_2020-05-29_06_52_58.wav,0,23049,71049
SSF,split_1_2020-05-29_06_52_58.wav,1,106090,154090
SSF,split_2_2020-05-29_06_52_58.wav,2,182543,230543
SSF,split_3_2020-05-29_06_52_58.wav,3,204884,252884
SSF,split_4_2020-05-29_06_52_58.wav,4,214258,262258
SSF,split_5_2020-05-29_06_52_58.wav,5,245005,293005
SSF,split_6_2020-05-29_06_52_58.wav,6,290902,338902
SSF,split_7_2020-05-29_06_52_58.wav,7,316041,364041
SSF,split_8_2020-05-29_06_52_58.wav,8,339691,387691
SSF,split_9_2020-05-29_06_52_58.wav,9,407715,455715
SSF,split_10_2020-05-29_06_52_58.wav,10,427386,475386
SSF,split_11_2020-05-29_06_52_58.wav,11,437462,485462
SSF,split_12_2020-05-29_06_52_58.wav,12,452029,500029
SSF,split_13_2020-05-29_06_52_58.wav,13,472330,520330
SSF,split_14_2020-05-29_06_52_58.wav,14,515516,563516
SSF,split_15_2020-05-29_06_52_58.wav,15,580065,628065
SSF,split_16_2020-05-29_06_52_58.wav,16,612627,660627
SSF,split_17_2020-05-29_06_52_58.wav,17,635857,683857
SSF,split_18_2020-05-29_06_52_58.wav,18,691595,739595
SSF,split_19_2020-05-29_06_52_58.wav,19,698588,746588
SSF,split_20_2020-05-29_06_52_58.wav,20,732505,780505
SSF,split_21_2020-05-29_06_52_58.wav,21,798066,846066
SSF,split_22_2020-05-29_06_52_58.wav,22,817313,865313
SSF,split_23_2020-05-29_06_52_58.wav,23,861921,909921
SSF,split_24_2020-05-29_06_52_58.wav,24,905596,953596
SSF,split_25_2020-05-29_06_52_58.wav,25,934044,982044
SSF,split_26_2020-05-29_06_52_58.wav,26,993133,1041133
SSF,split_27_2020-05-29_06_52_58.wav,27,1029701,1077701
SSF,split_28_2020-05-29_06_52_58.wav,28,1055570,1103570
SSF,split_29_2020-05-29_06_52_58.wav,29,1090029,1138029
SSF,split_30_2020-05-29_06_52_58.wav,30,1123271,1171271
SSF,split_31_2020-05-29_06_52_58.wav,31,1146643,1194643
SSF,split_32_2020-05-29_06_52_58.wav,32,1171481,1219481
SSF,split_33_2020-05-29_06_52_58.wav,33,1212080,1260080
SSF,split_34_2020-05-29_06_52_58.wav,34,1237188,1285188
SSF,split_35_2020-05-29_06_52_58.wav,35,1275884,1323884
SSF,split_36_2020-05-29_06_52_58.wav,36,1281068,1329068
SSF,split_37_2020-05-29_06_52_58.wav,37,1314336,1362336
SSF,split_38_2020-05-29_06_52_58.wav,38,1346083,1394083
SSF,split_39_2020-05-29_06_52_58.wav,39,1368260,1416260
SSF,split_40_2020-05-29_06_52_58.wav,40,1386405,1434405
SSF,split_41_2020-05-29_06_52_58.wav,41,1392263,1440263
SSF,split_42_2020-05-29_06_52_58.wav,42,1465978,1513978
SSF,split_43_2020-05-29_06_52_58.wav,43,1508413,1556413
SSF,split_44_2020-05-29_06_52_58.wav,44,1527018,1575018
SSF,split_45_2020-05-29_06_52_58.wav,45,1548248,1596248
SSF,split_46_2020-05-29_06_52_58.wav,46,1586559,1634559
SSF,split_47_2020-05-29_06_52_58.wav,47,1593861,1641861
SSF,split_48_2020-05-29_06_52_58.wav,48,1675574,1723574
SSF,split_49_2020-05-29_06_52_58.wav,49,1760178,1808178
SSF,split_50_2020-05-29_06_52_58.wav,50,1780078,1828078
SSF,split_51_2020-05-29_06_52_58.wav,51,1894329,1942329
SSF,split_52_2020-05-29_06_52_58.wav,52,1924325,1972325
SSF,split_53_2020-05-29_06_52_58.wav,53,1950282,1998282
SSF,split_0_2020-05-29_06_53_12.wav,0,26738,74738
SSF,split_1_2020-05-29_06_53_12.wav,1,77461,125461
SSF,split_2_2020-05-29_06_53_12.wav,2,191767,239767
SSF,split_3_2020-05-29_06_53_12.wav,3,218385,266385
SSF,split_4_2020-05-29_06_53_12.wav,4,259807,307807
SSF,split_5_2020-05-29_06_53_12.wav,5,285898,333898
SSF,split_6_2020-05-29_06_53_12.wav,6,355461,403461
SSF,split_7_2020-05-29_06_53_12.wav,7,388241,436241
SSF,split_8_2020-05-29_06_53_12.wav,8,485118,533118
SSF,split_9_2020-05-29_06_53_12.wav,9,501775,549775
SSF,split_10_2020-05-29_06_53_12.wav,10,518418,566418
SSF,split_11_2020-05-29_06_53_12.wav,11,545998,593998
SSF,split_12_2020-05-29_06_53_12.wav,12,620627,668627
SSF,split_13_2020-05-29_06_53_12.wav,13,671492,719492
SSF,split_14_2020-05-29_06_53_12.wav,14,691805,739805
SSF,split_15_2020-05-29_06_53_12.wav,15,783071,831071
SSF,split_16_2020-05-29_06_53_12.wav,16,805483,853483
SSF,split_17_2020-05-29_06_53_12.wav,17,900431,948431
SSF,split_18_2020-05-29_06_53_12.wav,18,929205,977205
SSF,split_19_2020-05-29_06_53_12.wav,19,947913,995913
SSF,split_20_2020-05-29_06_53_12.wav,20,981706,1029706
SSF,split_21_2020-05-29_06_53_12.wav,21,1016578,1064578
SSF,split_22_2020-05-29_06_53_12.wav,22,1075558,1123558
SSF,split_23_2020-05-29_06_53_12.wav,23,1160724,1208724
SSF,split_24_2020-05-29_06_53_12.wav,24,1228605,1276605
SSF,split_25_2020-05-29_06_53_12.wav,25,1350650,1398650
SSF,split_26_2020-05-29_06_53_12.wav,26,1367203,1415203
SSF,split_27_2020-05-29_06_53_12.wav,27,1400986,1448986
SSF,split_28_2020-05-29_06_53_12.wav,28,1451167,1499167
SSF,split_29_2020-05-29_06_53_12.wav,29,1470098,1518098
SSF,split_30_2020-05-29_06_53_12.wav,30,1555703,1603703
SSF,split_31_2020-05-29_06_53_12.wav,31,1579734,1627734
SSF,split_32_2020-05-29_06_53_12.wav,32,1617546,1665546
SSF,split_33_2020-05-29_06_53_12.wav,33,1645857,1693857
SSF,split_34_2020-05-29_06_53_12.wav,34,1667661,1715661
SSF,split_35_2020-05-29_06_53_12.wav,35,1723626,1771626
SSF,split_36_2020-05-29_06_53_12.wav,36,1791058,1839058
SSF,split_37_2020-05-29_06_53_12.wav,37,1851373,1899373
SSF,split_38_2020-05-29_06_53_12.wav,38,1910853,1958853
SSF,split_39_2020-05-29_06_53_12.wav,39,1959056,2007056
SSF,split_40_2020-05-29_06_53_12.wav,40,2018431,2066431
SSF,split_41_2020-05-29_06_53_12.wav,41,2048535,2096535
SSF,split_42_2020-05-29_06_53_12.wav,42,2091116,2139116
SSF,split_43_2020-05-29_06_53_12.wav,43,2128154,2176154
SSF,split_44_2020-05-29_06_53_12.wav,44,2174683,2222683
SSF,split_45_2020-05-29_06_53_12.wav,45,2203611,2251611
SSF,split_46_2020-05-29_06_53_12.wav,46,2298453,2346453
SSF,split_47_2020-05-29_06_53_12.wav,47,2326318,2374318
SSF,split_0_2020-05-29_06_54_07.wav,0,29693,77693
SSF,split_1_2020-05-29_06_54_07.wav,1,63537,111537
SSF,split_2_2020-05-29_06_54_07.wav,2,80044,128044
SSF,split_3_2020-05-29_06_54_07.wav,3,151284,199284
SSF,split_4_2020-05-29_06_54_07.wav,4,213699,261699
SSF,split_5_2020-05-29_06_54_07.wav,5,230286,278286
SSF,split_6_2020-05-29_06_54_07.wav,6,279720,327720
SSF,split_7_2020-05-29_06_54_07.wav,7,317457,365457
SSF,split_8_2020-05-29_06_54_07.wav,8,349891,397891
SSF,split_9_2020-05-29_06_54_07.wav,9,385519,433519
SSF,split_10_2020-05-29_06_54_07.wav,10,418769,466769
SSF,split_11_2020-05-29_06_54_07.wav,11,437585,485585
SSF,split_12_2020-05-29_06_54_07.wav,12,466570,514570
SSF,split_13_2020-05-29_06_54_07.wav,13,491847,539847
SSF,split_14_2020-05-29_06_54_07.wav,14,519555,567555
SSF,split_15_2020-05-29_06_54_07.wav,15,536948,584948
SSF,split_16_2020-05-29_06_54_07.wav,16,567811,615811
SSF,split_17_2020-05-29_06_54_07.wav,17,585113,633113
SSF,split_18_2020-05-29_06_54_07.wav,18,634694,682694
SSF,split_19_2020-05-29_06_54_07.wav,19,665197,713197
SSF,split_20_2020-05-29_06_54_07.wav,20,698322,746322
SSF,split_21_2020-05-29_06_54_07.wav,21,735566,783566
SSF,split_22_2020-05-29_06_54_07.wav,22,829443,877443
SSF,split_23_2020-05-29_06_54_07.wav,23,857854,905854
SSF,split_24_2020-05-29_06_54_07.wav,24,891908,939908
SSF,split_25_2020-05-29_06_54_07.wav,25,1006435,1054435
SSF,split_26_2020-05-29_06_54_07.wav,26,1020049,1068049
SSF,split_27_2020-05-29_06_54_07.wav,27,1092879,1140879
SSF,split_28_2020-05-29_06_54_07.wav,28,1142986,1190986
SSF,split_29_2020-05-29_06_54_07.wav,29,1191156,1239156
SSF,split_30_2020-05-29_06_54_07.wav,30,1231589,1279589
SSF,split_31_2020-05-29_06_54_07.wav,31,1297194,1345194
SSF,split_32_2020-05-29_06_54_07.wav,32,1335688,1383688
SSF,split_33_2020-05-29_06_54_07.wav,33,1381865,1429865
SSF,split_34_2020-05-29_06_54_07.wav,34,1420657,1468657
SSF,split_35_2020-05-29_06_54_07.wav,35,1473160,1521160
SSF,split_36_2020-05-29_06_54_07.wav,36,1494038,1542038
SSF,split_37_2020-05-29_06_54_07.wav,37,1530783,1578783
SSF,split_38_2020-05-29_06_54_07.wav,38,1537465,1585465
SSF,split_39_2020-05-29_06_54_07.wav,39,1557050,1605050
SSF,split_40_2020-05-29_06_54_07.wav,40,1610189,1658189
SSF,split_41_2020-05-29_06_54_07.wav,41,1671481,1719481
SSF,split_42_2020-05-29_06_54_07.wav,42,1707982,1755982
SSF,split_43_2020-05-29_06_54_07.wav,43,1783765,1831765
SSF,split_44_2020-05-29_06_54_07.wav,44,1824933,1872933
SSF,split_45_2020-05-29_06_54_07.wav,45,1835846,1883846
SSF,split_46_2020-05-29_06_54_07.wav,46,1905023,1953023
SSF,split_47_2020-05-29_06_54_07.wav,47,1962431,2010431
SSF,split_48_2020-05-29_06_54_07.wav,48,2027993,2075993
SSF,split_49_2020-05-29_06_54_07.wav,49,2067241,2115241
SSF,split_50_2020-05-29_06_54_07.wav,50,2149557,2197557
SSF,split_51_2020-05-29_06_54_07.wav,51,2189738,2237738
SSF,split_52_2020-05-29_06_54_07.wav,52,2224974,2272974
SSF,split_53_2020-05-29_06_54_07.wav,53,2261649,2309649
SSF,split_54_2020-05-29_06_54_07.wav,54,2371026,2419026
SSF,split_55_2020-05-29_06_54_07.wav,55,2392484,2440484
SSF,split_56_2020-05-29_06_54_07.wav,56,2403541,2451541
SSF,split_57_2020-05-29_06_54_07.wav,57,2439390,2487390
SSF,split_58_2020-05-29_06_54_07.wav,58,2504469,2552469
SSF,split_59_2020-05-29_06_54_07.wav,59,2525401,2573401
SSF,split_60_2020-05-29_06_54_07.wav,60,2585335,2633335
SSF,split_61_2020-05-29_06_54_07.wav,61,2616519,2664519
SSF,split_62_2020-05-29_06_54_07.wav,62,2680702,2728702
SSF,split_0_2020-05-29_06_54_08.wav,0,43527,91527
SSF,split_1_2020-05-29_06_54_08.wav,1,124047,172047
SSF,split_2_2020-05-29_06_54_08.wav,2,143082,191082
SSF,split_3_2020-05-29_06_54_08.wav,3,210357,258357
SSF,split_4_2020-05-29_06_54_08.wav,4,262835,310835
SSF,split_5_2020-05-29_06_54_08.wav,5,303567,351567
SSF,split_6_2020-05-29_06_54_08.wav,6,394238,442238
SSF,split_7_2020-05-29_06_54_08.wav,7,437082,485082
SSF,split_8_2020-05-29_06_54_08.wav,8,523742,571742
SSF,split_9_2020-05-29_06_54_08.wav,9,568146,616146
SSF,split_10_2020-05-29_06_54_08.wav,10,586129,634129
SSF,split_11_2020-05-29_06_54_08.wav,11,607389,655389
SSF,split_12_2020-05-29_06_54_08.wav,12,650523,698523
SSF,split_13_2020-05-29_06_54_08.wav,13,665658,713658
SSF,split_14_2020-05-29_06_54_08.wav,14,692367,740367
SSF,split_15_2020-05-29_06_54_08.wav,15,702738,750738
SSF,split_16_2020-05-29_06_54_08.wav,16,746456,794456
SSF,split_17_2020-05-29_06_54_08.wav,17,791591,839591
SSF,split_18_2020-05-29_06_54_08.wav,18,806579,854579
SSF,split_19_2020-05-29_06_54_08.wav,19,843456,891456
SSF,split_20_2020-05-29_06_54_08.wav,20,883978,931978
SSF,split_21_2020-05-29_06_54_08.wav,21,890908,938908
SSF,split_22_2020-05-29_06_54_08.wav,22,1024465,1072465
SSF,split_23_2020-05-29_06_54_08.wav,23,1041251,1089251
SSF,split_24_2020-05-29_06_54_08.wav,24,1102013,1150013
SSF,split_25_2020-05-29_06_54_08.wav,25,1143230,1191230
SSF,split_26_2020-05-29_06_54_08.wav,26,1178502,1226502
SSF,split_27_2020-05-29_06_54_08.wav,27,1213423,1261423
SSF,split_28_2020-05-29_06_54_08.wav,28,1252067,1300067
SSF,split_29_2020-05-29_06_54_08.wav,29,1291081,1339081
SSF,split_30_2020-05-29_06_54_08.wav,30,1320099,1368099
SSF,split_31_2020-05-29_06_54_08.wav,31,1434587,1482587
SSF,split_32_2020-05-29_06_54_08.wav,32,1472813,1520813
SSF,split_33_2020-05-29_06_54_08.wav,33,1489377,1537377
SSF,split_34_2020-05-29_06_54_08.wav,34,1563411,1611411
SSF,split_35_2020-05-29_06_54_08.wav,35,1606459,1654459
SSF,split_36_2020-05-29_06_54_08.wav,36,1680468,1728468
SSF,split_37_2020-05-29_06_54_08.wav,37,1746206,1794206
SSF,split_38_2020-05-29_06_54_08.wav,38,1765043,1813043
SSF,split_39_2020-05-29_06_54_08.wav,39,1800668,1848668
SSF,split_40_2020-05-29_06_54_08.wav,40,1815604,1863604
SSF,split_41_2020-05-29_06_54_08.wav,41,1848106,1896106
SSF,split_42_2020-05-29_06_54_08.wav,42,1895729,1943729
SSF,split_43_2020-05-29_06_54_08.wav,43,1931904,1979904
SSF,split_44_2020-05-29_06_54_08.wav,44,1960130,2008130
SSF,split_45_2020-05-29_06_54_08.wav,45,1990066,2038066
SSF,split_46_2020-05-29_06_54_08.wav,46,2032894,2080894
SSF,split_47_2020-05-29_06_54_08.wav,47,2121519,2169519
SSF,split_48_2020-05-29_06_54_08.wav,48,2148460,2196460
SSF,split_49_2020-05-29_06_54_08.wav,49,2196101,2244101
SSF,split_50_2020-05-29_06_54_08.wav,50,2222587,2270587
SSF,split_51_2020-05-29_06_54_08.wav,51,2243662,2291662
SSF,split_52_2020-05-29_06_54_08.wav,52,2261145,2309145
SSF,split_53_2020-05-29_06_54_08.wav,53,2284695,2332695
SSF,split_54_2020-05-29_06_54_08.wav,54,2292722,2340722
SSF,split_55_2020-05-29_06_54_08.wav,55,2337720,2385720
SSF,split_56_2020-05-29_06_54_08.wav,56,2346966,2394966
SSF,split_57_2020-05-29_06_54_08.wav,57,2400442,2448442
SSF,split_58_2020-05-29_06_54_08.wav,58,2451938,2499938
SSF,split_59_2020-05-29_06_54_08.wav,59,2470256,2518256
SSF,split_60_2020-05-29_06_54_08.wav,60,2551070,2599070
SSF,split_61_2020-05-29_06_54_08.wav,61,2583877,2631877
SSF,split_62_2020-05-29_06_54_08.wav,62,2594453,2642453
SSF,split_63_2020-05-29_06_54_08.wav,63,2706527,2754527
SSF,split_64_2020-05-29_06_54_08.wav,64,2734016,2782016
